"Group","W","p_value","rejected"
"gene_6118",0.994383383516696,0.00539715274348504,TRUE
"gene_3982",0.994383320626446,0.00539703523150923,TRUE
"gene_6748",0.994383216762693,0.00539663552884434,TRUE
"gene_5532",0.994381794633828,0.00538716490967381,TRUE
"gene_487",0.994379830787868,0.00537399526570934,TRUE
"gene_9007",0.994378520105675,0.00536532870485298,TRUE
"gene_14864",0.994376648042085,0.00535284110153414,TRUE
"gene_18969",0.994376129493352,0.00534961375239544,TRUE
"gene_18981",0.994374138742883,0.0053363559305115,TRUE
"gene_3394",0.994373192303253,0.00533022846767147,TRUE
"gene_10846",0.99437307596645,0.00532974934457696,TRUE
"gene_4650",0.99437285539092,0.0053285616518943,TRUE
"gene_17199",0.994372347642741,0.00532542295716212,TRUE
"gene_6345",0.9943721847516,0.00532462811740587,TRUE
"gene_20017",0.994370741354161,0.00531514424487381,TRUE
"gene_1007",0.994370205677776,0.00531182457329374,TRUE
"gene_13669",0.994369510993424,0.00530743050340678,TRUE
"gene_12056",0.994366348973258,0.00528637814695512,TRUE
"gene_19084",0.994365741447918,0.00528259307369386,TRUE
"gene_2733",0.994365359300899,0.00528032832819303,TRUE
"gene_11924",0.994363994946892,0.0052714575366487,TRUE
"gene_3545",0.994363751491426,0.0052701297996364,TRUE
"gene_2951",0.994363328551009,0.00526759663337914,TRUE
"gene_1169",0.994362622383411,0.00526316353030591,TRUE
"gene_5915",0.994362235253374,0.0052608741067839,TRUE
"gene_16973",0.994362223102782,0.0052608741067839,TRUE
"gene_3639",0.994359869688683,0.0052456440554907,TRUE
"gene_18026",0.99435865519215,0.00523783438427008,TRUE
"gene_10379",0.99435718221696,0.00522831357689168,TRUE
"gene_2099",0.994356665642578,0.00522517763120188,TRUE
"gene_18394",0.994356307167417,0.00522309627218256,TRUE
"gene_15915",0.994353189419263,0.0052026837230331,TRUE
"gene_11209",0.994352837350315,0.00520065416871152,TRUE
"gene_5341",0.994351573318361,0.00519258606683738,TRUE
"gene_7914",0.994348316785613,0.00517138209173965,TRUE
"gene_19132",0.994347540823196,0.00516657350041964,TRUE
"gene_18134",0.994346477999424,0.00515988298857325,TRUE
"gene_17552",0.994345888617496,0.00515631131848291,TRUE
"gene_17634",0.994344836490184,0.00514970479799666,TRUE
"gene_12854",0.994344503693084,0.00514782324511828,TRUE
"gene_756",0.994344343810575,0.00514707635248617,TRUE
"gene_1642",0.994342084957627,0.00513258464819843,TRUE
"gene_16043",0.994341661671781,0.00513011817056685,TRUE
"gene_19851",0.994338784853839,0.00511165017308526,TRUE
"gene_13634",0.994338451375216,0.00510977871989838,TRUE
"gene_16334",0.994338284200084,0.00510899023354807,TRUE
"gene_18361",0.994336503590382,0.00509771400966613,TRUE
"gene_19122",0.994335073107024,0.00508873241019106,TRUE
"gene_1356",0.994330592090101,0.00506007033205985,TRUE
"gene_5596",0.994328967364986,0.00504990811350641,TRUE
"gene_14112",0.994328858530471,0.0050495044920644,TRUE
"gene_16261",0.994326842995499,0.00503685723293956,TRUE
"gene_16274",0.994326821224012,0.00503685723293956,TRUE
"gene_7129",0.994326505958162,0.00503528695959574,TRUE
"gene_16554",0.99432528215334,0.00502774211633459,TRUE
"gene_20439",0.99432499641001,0.00502620823485573,TRUE
"gene_2147",0.994324919877435,0.00502601342346333,TRUE
"gene_17767",0.994323038518079,0.00501428366251447,TRUE
"gene_14878",0.9943201856792,0.0049963996000903,TRUE
"gene_11244",0.99431922100209,0.00499056095765455,TRUE
"gene_13840",0.994317427845243,0.00497947579701312,TRUE
"gene_18311",0.994315859290974,0.00496983655347131,TRUE
"gene_541",0.994314158125697,0.00495937960473188,TRUE
"gene_7799",0.994311318579187,0.0049417816789455,TRUE
"gene_15706",0.994311086716008,0.0049406139370653,TRUE
"gene_14910",0.994310486528454,0.0049371320944851,TRUE
"gene_1311",0.994308244900468,0.00492335976741915,TRUE
"gene_14544",0.994306107752703,0.00491027980729642,TRUE
"gene_9677",0.994304357655207,0.00489964759659229,TRUE
"gene_8477",0.994304099418671,0.00489832597905103,TRUE
"gene_3325",0.994302071486712,0.00488599358822817,TRUE
"gene_20464",0.994301048340454,0.0048799257722346,TRUE
"gene_18137",0.994300700606247,0.00487805443622786,TRUE
"gene_11142",0.994299276681812,0.00486951414352853,TRUE
"gene_1521",0.99429884297191,0.00486711477478649,TRUE
"gene_20180",0.994294774341339,0.00484228163849157,TRUE
"gene_6642",0.994293827455278,0.00483673909457835,TRUE
"gene_2952",0.994293492887428,0.0048349659917807,TRUE
"gene_19840",0.994292749671794,0.00483068296093684,TRUE
"gene_3366",0.994291108174,0.00482089486573378,TRUE
"gene_18207",0.994290974825204,0.00482036086402849,TRUE
"gene_5370",0.99429033090811,0.00481669933454925,TRUE
"gene_19269",0.994290136135348,0.00481578977532011,TRUE
"gene_11929",0.99428906735864,0.00480953346650029,TRUE
"gene_10665",0.994287112849116,0.0047978804229099,TRUE
"gene_3448",0.994283826440158,0.00477816085929488,TRUE
"gene_19142",0.994282390556801,0.0047697292816409,TRUE
"gene_8929",0.994281945718243,0.0047673137283227,TRUE
"gene_2450",0.994280825951559,0.00476081418974236,TRUE
"gene_4476",0.99428053072064,0.0047593081341139,TRUE
"gene_6101",0.994279953929224,0.00475610052409985,TRUE
"gene_10602",0.994279735365952,0.00475505930894014,TRUE
"gene_816",0.994278590797595,0.00474842751678395,TRUE
"gene_2817",0.994276336547155,0.00473512412108062,TRUE
"gene_5269",0.994275022608257,0.00472750372227998,TRUE
"gene_8690",0.994272589949174,0.00471319263511444,TRUE
"gene_2754",0.994272532177367,0.00471312394194222,TRUE
"gene_13798",0.994271213160625,0.004705509901122,TRUE
"gene_2142",0.994270736653312,0.00470293910081676,TRUE
"gene_19070",0.994270062857022,0.00469919196656068,TRUE
"gene_10353",0.994267057471874,0.00468156294046898,TRUE
"gene_15175",0.994264329558653,0.00466564608685532,TRUE
"gene_6602",0.99426353671367,0.0046612250443564,TRUE
"gene_14515",0.994263525084401,0.0046612250443564,TRUE
"gene_10809",0.994262549964708,0.00465593582429565,TRUE
"gene_20470",0.994261791393731,0.00465172682960763,TRUE
"gene_15230",0.994261631831373,0.00465105813637182,TRUE
"gene_4671",0.994260021700955,0.00464183198441651,TRUE
"gene_1983",0.994259656063448,0.00463995058577804,TRUE
"gene_3197",0.994258585847243,0.00463392272492568,TRUE
"gene_13173",0.994257511823392,0.00462788062285942,TRUE
"gene_1953",0.994252593722384,0.00459934799233788,TRUE
"gene_1454",0.99425176698281,0.00459479453943726,TRUE
"gene_2370",0.994250090443419,0.00458529749937083,TRUE
"gene_10459",0.99424983864062,0.00458410224871546,TRUE
"gene_1383",0.994249776242882,0.00458400914770773,TRUE
"gene_3617",0.994248889141744,0.00457912071081637,TRUE
"gene_15065",0.994248772171443,0.00457871062757839,TRUE
"gene_10271",0.994247641731145,0.00457241584597606,TRUE
"gene_5457",0.99424583893133,0.00456223582461518,TRUE
"gene_12877",0.994245525310677,0.00456068917023388,TRUE
"gene_387",0.994245418671934,0.00456034068353448,TRUE
"gene_6156",0.994244316495165,0.00455423547202585,TRUE
"gene_164",0.994244126381033,0.00455340521952305,TRUE
"gene_2963",0.994243582487459,0.00455053197499424,TRUE
"gene_17339",0.994243119513962,0.00454812757672723,TRUE
"gene_12893",0.994239714906525,0.00452879103972361,TRUE
"gene_6139",0.994235387665026,0.00450426512191421,TRUE
"gene_207",0.994235034845093,0.00450251516743577,TRUE
"gene_16216",0.994232953644496,0.00449091043021893,TRUE
"gene_8588",0.994232469470853,0.00448841811639487,TRUE
"gene_12991",0.994230501892528,0.0044774961391073,TRUE
"gene_10356",0.994229821010651,0.0044738954430888,TRUE
"gene_13515",0.994229809844253,0.0044738954430888,TRUE
"gene_5981",0.99422867024565,0.0044678983626335,TRUE
"gene_7681",0.994228284412083,0.00446597625537386,TRUE
"gene_15321",0.994227476708895,0.00446166772101147,TRUE
"gene_5955",0.994225920398137,0.00445313471816933,TRUE
"gene_4123",0.994225762427076,0.00445250541774976,TRUE
"gene_10381",0.994225070351288,0.00444886255912224,TRUE
"gene_11258",0.994223893245209,0.0044424901876422,TRUE
"gene_652",0.994221894403935,0.00443150851422452,TRUE
"gene_18024",0.994221581391086,0.00443001171695415,TRUE
"gene_395",0.994221280901863,0.00442858576958746,TRUE
"gene_11018",0.994220725001981,0.00442572719223379,TRUE
"gene_20431",0.994219471288782,0.00441896013476681,TRUE
"gene_4939",0.994218492690512,0.00441374263981044,TRUE
"gene_14912",0.994217893627625,0.00441065275450756,TRUE
"gene_19557",0.994214757939747,0.00439341832478535,TRUE
"gene_18579",0.994212045106784,0.00437859906366504,TRUE
"gene_18211",0.99421053592062,0.00437049173209338,TRUE
"gene_5553",0.994210012281744,0.00436785070114567,TRUE
"gene_11613",0.994209699784484,0.00436637928392247,TRUE
"gene_10528",0.994209169473179,0.0043637039808086,TRUE
"gene_16205",0.99420818936441,0.00435854587420151,TRUE
"gene_6021",0.994205903252504,0.00434619730485715,TRUE
"gene_16098",0.994204391566463,0.00433813848828336,TRUE
"gene_472",0.994203995654662,0.00433621936568213,TRUE
"gene_7026",0.994203688779184,0.00433479000260769,TRUE
"gene_8798",0.994202972743784,0.00433111587329272,TRUE
"gene_1309",0.994199932936998,0.00431472720723954,TRUE
"gene_4182",0.99419762223973,0.00430237330136663,TRUE
"gene_5897",0.99419756458553,0.00430231322343531,TRUE
"gene_9567",0.994194339676314,0.00428503296282796,TRUE
"gene_13594",0.994194107639671,0.00428402717986726,TRUE
"gene_9758",0.994192077601697,0.00427328250590566,TRUE
"gene_14212",0.99419198972886,0.00427305948202989,TRUE
"gene_7018",0.994191236340998,0.00426923783054559,TRUE
"gene_18452",0.994189890144038,0.00426221983681008,TRUE
"gene_8374",0.994189870957826,0.00426221983681008,TRUE
"gene_19296",0.994189287867781,0.00425947458598488,TRUE
"gene_6128",0.994188916514767,0.00425772421148767,TRUE
"gene_10977",0.994188706351929,0.00425684311619961,TRUE
"gene_5471",0.994188015117195,0.00425337125310555,TRUE
"gene_1657",0.994187241404065,0.00424945866997698,TRUE
"gene_2655",0.994186346524879,0.0042448987570605,TRUE
"gene_5363",0.994185809855447,0.0042422669210053,TRUE
"gene_14642",0.994185393569772,0.00424028284308991,TRUE
"gene_3015",0.994184059564417,0.00423337971551839,TRUE
"gene_12266",0.99418335139512,0.00422983715553198,TRUE
"gene_6217",0.99418331141781,0.00422983715553198,TRUE
"gene_4905",0.994183276206755,0.00422983715553198,TRUE
"gene_4221",0.994181698597594,0.0042217474427686,TRUE
"gene_9743",0.994180953798422,0.0042180195302066,TRUE
"gene_15079",0.9941808462645,0.00421769493908205,TRUE
"gene_7033",0.994180206453585,0.00421453066373284,TRUE
"gene_448",0.994179517598923,0.00421110752211164,TRUE
"gene_9204",0.994177563875322,0.00420095840682675,TRUE
"gene_9863",0.994177025116609,0.00419834396176401,TRUE
"gene_16105",0.994175238751624,0.00418911362868034,TRUE
"gene_1031",0.994172665501664,0.00417574553465288,TRUE
"gene_4111",0.994170056774933,0.0041622348269169,TRUE
"gene_409",0.994168314278965,0.0041533171646893,TRUE
"gene_7206",0.994168027798854,0.00415205816001655,TRUE
"gene_3118",0.994166689062096,0.0041452792853868,TRUE
"gene_11167",0.994165780542796,0.00414076414503092,TRUE
"gene_14572",0.994165368744755,0.00413885317057333,TRUE
"gene_8461",0.994164292318275,0.00413346757085375,TRUE
"gene_4763",0.994164224931933,0.00413335993172026,TRUE
"gene_19565",0.99416181698621,0.00412103748278384,TRUE
"gene_20483",0.994161729762131,0.00412082686763051,TRUE
"gene_9568",0.994161709943753,0.00412082686763051,TRUE
"gene_10585",0.994161325909094,0.00411921071458724,TRUE
"gene_2892",0.994160537704054,0.00411535115368297,TRUE
"gene_16278",0.994157566639686,0.00410016446988721,TRUE
"gene_2355",0.994157315995815,0.00409910813487513,TRUE
"gene_18704",0.994157278260806,0.00409910813487513,TRUE
"gene_1357",0.994156966815759,0.00409778425192299,TRUE
"gene_15430",0.994156556784334,0.00409590323818248,TRUE
"gene_8199",0.994155643267221,0.00409141827341577,TRUE
"gene_1640",0.994153545461415,0.00408082500103713,TRUE
"gene_13704",0.99415148332688,0.00407044365006854,TRUE
"gene_19532",0.994151109454009,0.00406876167448115,TRUE
"gene_10586",0.994150717520101,0.00406698760433958,TRUE
"gene_504",0.994150304264268,0.00406510481251073,TRUE
"gene_7134",0.994150090888132,0.00406424947102231,TRUE
"gene_4716",0.994147505661261,0.00405123310450413,TRUE
"gene_2866",0.994146816855752,0.00404794823015529,TRUE
"gene_7900",0.99414470006561,0.00403737483454131,TRUE
"gene_2402",0.994144433519808,0.00403625448382215,TRUE
"gene_6242",0.99414388332308,0.00403368860403687,TRUE
"gene_17476",0.994141186149605,0.00402020509393878,TRUE
"gene_7024",0.994139170581945,0.00401021954939209,TRUE
"gene_5549",0.994137224713514,0.00400061189088618,TRUE
"gene_13319",0.994136919466713,0.00399930674358136,TRUE
"gene_16316",0.994135489112843,0.00399232472685116,TRUE
"gene_13138",0.994135288659759,0.00399155068728806,TRUE
"gene_3818",0.994134310673783,0.00398685982134469,TRUE
"gene_8521",0.99413321181045,0.003981566839938,TRUE
"gene_16544",0.994132243197595,0.00397693524756258,TRUE
"gene_20249",0.994132238651444,0.00397693524756258,TRUE
"gene_18410",0.994131526196081,0.00397380718077746,TRUE
"gene_1673",0.994128426633354,0.00395851945325498,TRUE
"gene_5259",0.99412628346097,0.00394805671051199,TRUE
"gene_8116",0.994125533650909,0.00394455505975121,TRUE
"gene_12928",0.994124535843144,0.00393982299067641,TRUE
"gene_5628",0.994122301421847,0.00392895891575677,TRUE
"gene_3613",0.994121441366237,0.00392492866449386,TRUE
"gene_5452",0.994121337744496,0.00392464811439895,TRUE
"gene_2631",0.994121251647402,0.0039244544089778,TRUE
"gene_17982",0.994121054354185,0.00392370998027161,TRUE
"gene_5484",0.99411865083484,0.00391205707274551,TRUE
"gene_3604",0.994118445758204,0.00391127671076946,TRUE
"gene_6215",0.994118206755727,0.0039103290964356,TRUE
"gene_7500",0.994117754864983,0.0039083315263501,TRUE
"gene_122",0.994115030028278,0.00389514634195782,TRUE
"gene_5476",0.994113679301728,0.00388874378589193,TRUE
"gene_19298",0.994111579505104,0.00387868459928669,TRUE
"gene_11045",0.994108852882523,0.00386559430947155,TRUE
"gene_525",0.994106270371159,0.00385325016717448,TRUE
"gene_19110",0.9941027352321,0.0038363347320996,TRUE
"gene_15483",0.994101283037181,0.00382954229903761,TRUE
"gene_9073",0.994100637879311,0.00382665491257019,TRUE
"gene_1905",0.994100459276697,0.00382602023972441,TRUE
"gene_10072",0.994097668937628,0.00381280773223902,TRUE
"gene_6221",0.994096947800328,0.00380956850284852,TRUE
"gene_560",0.994096450826919,0.00380740812823634,TRUE
"gene_7196",0.994094153661725,0.0037966221199807,TRUE
"gene_2826",0.994091653971159,0.00378490133351148,TRUE
"gene_8166",0.994090653325229,0.00378035455713519,TRUE
"gene_13851",0.994090274423451,0.00377877381556177,TRUE
"gene_20085",0.994089045698571,0.00377314981673151,TRUE
"gene_6270",0.994088965435716,0.00377299221275866,TRUE
"gene_14338",0.994088862063515,0.00377272473457941,TRUE
"gene_17809",0.994088237788136,0.00376998122478889,TRUE
"gene_18689",0.994087329336501,0.00376589072455161,TRUE
"gene_13190",0.994087201494075,0.00376550768833173,TRUE
"gene_678",0.9940870157041,0.00376484973181432,TRUE
"gene_528",0.994084294646266,0.00375218392584372,TRUE
"gene_5885",0.994083125518205,0.00374688249514643,TRUE
"gene_18517",0.994079718272789,0.00373105211902047,TRUE
"gene_3026",0.994079606514917,0.00373074849668991,TRUE
"gene_17850",0.994079602217091,0.00373074849668991,TRUE
"gene_19562",0.994077506902025,0.00372133491169344,TRUE
"gene_6041",0.994072393988069,0.00369766352360904,TRUE
"gene_5840",0.994072114194939,0.00369658037527862,TRUE
"gene_3164",0.994069201898462,0.0036832653185805,TRUE
"gene_10714",0.99406813942757,0.00367855897506223,TRUE
"gene_20354",0.994066976327958,0.0036733933684423,TRUE
"gene_3253",0.994064479213916,0.00366207877092855,TRUE
"gene_3668",0.994064357025551,0.00366173312846879,TRUE
"gene_1858",0.994063795045776,0.00365936062779898,TRUE
"gene_5322",0.994063454977912,0.00365801165351697,TRUE
"gene_15431",0.994063388480884,0.00365792294039814,TRUE
"gene_11709",0.994062318106528,0.00365321395333276,TRUE
"gene_8625",0.994060913175396,0.00364697488492663,TRUE
"gene_13768",0.994059919953294,0.00364263432087587,TRUE
"gene_16209",0.99405685405612,0.00362881911836189,TRUE
"gene_1162",0.994055361907811,0.0036222256259117,TRUE
"gene_18556",0.994054217661968,0.00361722804334018,TRUE
"gene_15467",0.994053455052373,0.00361397298365375,TRUE
"gene_11521",0.994050460334411,0.00360059293457956,TRUE
"gene_6392",0.994049856923479,0.00359807414154992,TRUE
"gene_9700",0.994049534779856,0.00359682995735195,TRUE
"gene_19306",0.994049341275294,0.00359616828682937,TRUE
"gene_3957",0.994049256513662,0.00359599876617383,TRUE
"gene_13677",0.994048606634865,0.00359327328106957,TRUE
"gene_7985",0.994046293344485,0.00358304327063697,TRUE
"gene_18069",0.994046122512835,0.00358248650038373,TRUE
"gene_20166",0.994046035932073,0.003582309530311,TRUE
"gene_5597",0.994045391361471,0.00357961878761838,TRUE
"gene_13115",0.994043055312735,0.0035693269715224,TRUE
"gene_6380",0.994043012875537,0.0035693269715224,TRUE
"gene_10849",0.994042603568735,0.00356772404464393,TRUE
"gene_11367",0.994042049344073,0.00356544991651296,TRUE
"gene_649",0.994041873042083,0.00356487158018285,TRUE
"gene_5440",0.994041173247942,0.00356194710364077,TRUE
"gene_1423",0.99404085691823,0.00356074217466809,TRUE
"gene_16028",0.9940393932164,0.00355440445374537,TRUE
"gene_6197",0.994036923221317,0.00354359097778232,TRUE
"gene_771",0.994034745370248,0.00353410967679736,TRUE
"gene_5519",0.994034546779142,0.00353343771157744,TRUE
"gene_12200",0.994034321587165,0.00353264772548729,TRUE
"gene_11572",0.994033478122637,0.00352911318411197,TRUE
"gene_10789",0.994033290039846,0.003528488878093,TRUE
"gene_18157",0.994030673649199,0.00351710981439965,TRUE
"gene_6432",0.994030315608659,0.00351573643260773,TRUE
"gene_5112",0.99402956542864,0.00351263144492955,TRUE
"gene_3995",0.99402644707709,0.00349909683148085,TRUE
"gene_2569",0.994026087760901,0.00349772520310373,TRUE
"gene_3480",0.99402302049483,0.00348447384786515,TRUE
"gene_15770",0.994022367591897,0.0034818232266277,TRUE
"gene_8619",0.994021577178331,0.00347857349558939,TRUE
"gene_10443",0.994021110709334,0.00347674207135793,TRUE
"gene_13189",0.994020502068324,0.00347429085750593,TRUE
"gene_3330",0.994017869442304,0.00346302242319478,TRUE
"gene_3260",0.994014062139656,0.00344670127819484,TRUE
"gene_15336",0.994013204311138,0.00344319400152671,TRUE
"gene_15642",0.994011343084863,0.00343535742411035,TRUE
"gene_6127",0.994009358786342,0.00342700952048627,TRUE
"gene_14628",0.994008767209818,0.00342466819519587,TRUE
"gene_2646",0.994008070894277,0.0034218783504374,TRUE
"gene_15399",0.994006254396065,0.00341428392460847,TRUE
"gene_13965",0.994005616477416,0.00341175310206116,TRUE
"gene_9028",0.994004802568199,0.00340847082506802,TRUE
"gene_9048",0.994001048302545,0.00339264211106539,TRUE
"gene_2126",0.994000539374656,0.00339067710452297,TRUE
"gene_13617",0.993999858812843,0.00338798310553298,TRUE
"gene_5087",0.993999066421553,0.0033848160633517,TRUE
"gene_9030",0.99399808397337,0.00338084529869201,TRUE
"gene_11038",0.993997185011223,0.00337723333562853,TRUE
"gene_8668",0.993994927511261,0.00336787680953343,TRUE
"gene_12342",0.993993741447499,0.00336306703821663,TRUE
"gene_7176",0.993993191615128,0.00336094736618706,TRUE
"gene_11174",0.99399257110981,0.0033585311592267,TRUE
"gene_8136",0.993989481130862,0.00334573102246478,TRUE
"gene_4753",0.993988298261563,0.0033409675097581,TRUE
"gene_20199",0.993987470156064,0.00333769661950848,TRUE
"gene_1809",0.99398634434192,0.00333318363640129,TRUE
"gene_2515",0.993985914895114,0.00333158685100866,TRUE
"gene_7641",0.993982516492065,0.00331760920687304,TRUE
"gene_19955",0.993982223271237,0.00331658699415382,TRUE
"gene_13708",0.993980837863419,0.00331102520528521,TRUE
"gene_18318",0.993978597549294,0.00330193015376689,TRUE
"gene_12900",0.993975878374869,0.0032908838482854,TRUE
"gene_7178",0.993975808538616,0.00329079215211113,TRUE
"gene_2414",0.993974227922747,0.00328447106397216,TRUE
"gene_19282",0.993974153321291,0.00328435996236727,TRUE
"gene_1815",0.993973895091322,0.00328349260920533,TRUE
"gene_15392",0.993970192140792,0.00326847579791808,TRUE
"gene_6376",0.993969970907743,0.00326776444035848,TRUE
"gene_5299",0.993968756833781,0.00326298859482438,TRUE
"gene_4093",0.993967006541093,0.00325603024119614,TRUE
"gene_262",0.993966588553085,0.003254518827254,TRUE
"gene_13342",0.993966049084357,0.00325251275536458,TRUE
"gene_12163",0.993964639679325,0.00324696490451333,TRUE
"gene_8459",0.99396402751074,0.00324466797887629,TRUE
"gene_11069",0.993963631670502,0.00324325215298214,TRUE
"gene_3020",0.993956871403402,0.00321607957226934,TRUE
"gene_20379",0.993956770786503,0.00321586630499779,TRUE
"gene_1761",0.993955488031139,0.00321089289466529,TRUE
"gene_17104",0.993954364715742,0.00320656804898402,TRUE
"gene_2701",0.993953802267262,0.00320450052098597,TRUE
"gene_13133",0.993953732184712,0.00320441072193967,TRUE
"gene_19544",0.993952492114134,0.00319962688269658,TRUE
"gene_19412",0.993952491524597,0.00319962688269658,TRUE
"gene_14876",0.99395166383502,0.00319669039701995,TRUE
"gene_9416",0.993951036863451,0.00319437132055245,TRUE
"gene_13530",0.993949577305889,0.00318872616500743,TRUE
"gene_4963",0.993948875319942,0.00318611368977845,TRUE
"gene_10288",0.993948094056,0.00318318730501109,TRUE
"gene_9100",0.993947708936513,0.00318184230740158,TRUE
"gene_598",0.993947183743827,0.00317993989609014,TRUE
"gene_445",0.993945786742382,0.00317457002942438,TRUE
"gene_9984",0.993945777610111,0.00317457002942438,TRUE
"gene_16232",0.993944135607757,0.00316839055128126,TRUE
"gene_1375",0.993941711655564,0.00315897544889443,TRUE
"gene_19954",0.993938590529376,0.00314684093978903,TRUE
"gene_15484",0.993936988995404,0.00314072467807185,TRUE
"gene_19759",0.993932941186373,0.00312503533733575,TRUE
"gene_7052",0.993931517327439,0.00311965681786482,TRUE
"gene_15181",0.993931311529664,0.00311903993691102,TRUE
"gene_2918",0.993930558324242,0.00311628710948344,TRUE
"gene_14981",0.993930227558675,0.00311518361684493,TRUE
"gene_11531",0.993928267307226,0.00310773563054365,TRUE
"gene_5584",0.993928216993589,0.00310772598973021,TRUE
"gene_3767",0.993927807076794,0.00310631795151602,TRUE
"gene_11719",0.993926797094454,0.00310257963211268,TRUE
"gene_4177",0.993925268924124,0.00309683706116171,TRUE
"gene_4043",0.99392517167552,0.00309664563225531,TRUE
"gene_8606",0.993925138540439,0.00309664563225531,TRUE
"gene_4273",0.993922804720718,0.00308785689072314,TRUE
"gene_2502",0.993921575437031,0.00308329552968893,TRUE
"gene_11490",0.993921024595212,0.0030813557242733,TRUE
"gene_16187",0.993919715486652,0.00307649708882717,TRUE
"gene_15237",0.99391959591728,0.00307622116662159,TRUE
"gene_734",0.993918022734595,0.00307035643966627,TRUE
"gene_11840",0.993916228172002,0.00306365476854637,TRUE
"gene_582",0.993916077139282,0.00306325953308369,TRUE
"gene_1506",0.993914282756607,0.0030565746544599,TRUE
"gene_19023",0.993911303234581,0.00304538749367773,TRUE
"gene_5826",0.993909443766808,0.0030384957582847,TRUE
"gene_9501",0.99390222264617,0.00301136480619694,TRUE
"gene_17367",0.99390086526923,0.00300643932194659,TRUE
"gene_17525",0.993897569748585,0.00299425946182827,TRUE
"gene_17930",0.993892918538087,0.00297708271030979,TRUE
"gene_8534",0.993892227241595,0.00297469032417067,TRUE
"gene_19796",0.993890959108822,0.00297015830562816,TRUE
"gene_4414",0.993890798453991,0.00296974016215248,TRUE
"gene_3144",0.993888516191015,0.00296146117207377,TRUE
"gene_11608",0.993888366866233,0.00296108625517157,TRUE
"gene_9630",0.993887969868049,0.00295979537783527,TRUE
"gene_4525",0.993886517436205,0.00295460662753294,TRUE
"gene_3601",0.993886055627524,0.00295307960716658,TRUE
"gene_5179",0.993885970933903,0.00295294427036911,TRUE
"gene_4992",0.993883623081336,0.00294447271861439,TRUE
"gene_1474",0.9938803625828,0.00293268156802921,TRUE
"gene_1469",0.993877629326175,0.00292286319893865,TRUE
"gene_10250",0.993876639189324,0.00291942655164552,TRUE
"gene_14512",0.993874250503559,0.00291090633080552,TRUE
"gene_19494",0.993873518841984,0.00290842277310169,TRUE
"gene_18769",0.993873244837097,0.00290760238239431,TRUE
"gene_9638",0.993872646421703,0.00290560512362065,TRUE
"gene_6965",0.993869940240398,0.00289597874903301,TRUE
"gene_7324",0.993869393202873,0.00289417543307865,TRUE
"gene_3169",0.993868865899493,0.00289244455170886,TRUE
"gene_8164",0.993868664030339,0.0028918893209499,TRUE
"gene_16351",0.993868230486566,0.0028904981688903,TRUE
"gene_5174",0.993867329872257,0.00288742381206051,TRUE
"gene_3285",0.993866270696537,0.00288378207119786,TRUE
"gene_2781",0.993865401392476,0.00288082773958102,TRUE
"gene_13899",0.993859388387553,0.00285946263082211,TRUE
"gene_14006",0.993858054607184,0.00285487918694319,TRUE
"gene_8924",0.99385788399868,0.00285444291905691,TRUE
"gene_6982",0.993857364913193,0.00285276610691737,TRUE
"gene_19234",0.993856656933589,0.00285041848787698,TRUE
"gene_16963",0.993855130330142,0.00284516564919265,TRUE
"gene_19824",0.993854905314482,0.00284453790545468,TRUE
"gene_9413",0.993854427002416,0.00284301180514815,TRUE
"gene_11722",0.993851672032488,0.0028334283108451,TRUE
"gene_7408",0.99384841181909,0.00282209945811483,TRUE
"gene_19631",0.993843409255155,0.00280471736002567,TRUE
"gene_14772",0.993842285269658,0.00280095767135237,TRUE
"gene_9529",0.993840658386337,0.00279544995101109,TRUE
"gene_10782",0.993840263736534,0.00279424274311513,TRUE
"gene_4747",0.993839716944976,0.00279250637208103,TRUE
"gene_18066",0.993838469074751,0.00278833307940949,TRUE
"gene_9401",0.993833890351983,0.00277263098345065,TRUE
"gene_15701",0.993831462180966,0.00276441916690978,TRUE
"gene_18415",0.993830686830457,0.0027619153232371,TRUE
"gene_5285",0.993829918492258,0.00275943796285351,TRUE
"gene_4598",0.993829157965174,0.00275698976035299,TRUE
"gene_12944",0.993826520017018,0.0027481076919242,TRUE
"gene_17857",0.993826171420405,0.00274707949454805,TRUE
"gene_4401",0.993824372142313,0.00274109305206695,TRUE
"gene_6758",0.993822598118671,0.00273520620901241,TRUE
"gene_427",0.993820038682167,0.00272666363075254,TRUE
"gene_3627",0.993819432759237,0.00272477036236071,TRUE
"gene_9368",0.993818916882437,0.00272318387652398,TRUE
"gene_11230",0.993817717335832,0.00271928190727236,TRUE
"gene_11386",0.993817389408298,0.00271833500478255,TRUE
"gene_13943",0.993815537678034,0.00271223649256192,TRUE
"gene_14565",0.993815504752954,0.00271223649256192,TRUE
"gene_10999",0.993807266984557,0.00268477228449684,TRUE
"gene_7464",0.993806113773267,0.00268108213362063,TRUE
"gene_15281",0.99380611104572,0.00268108213362063,TRUE
"gene_16504",0.993803870878242,0.00267392909132784,TRUE
"gene_15887",0.993800563551848,0.00266310524470084,TRUE
"gene_2122",0.99380005023875,0.00266156469894061,TRUE
"gene_8687",0.993798799282384,0.00265758445572736,TRUE
"gene_7069",0.993798601141482,0.00265708915532452,TRUE
"gene_10874",0.993796973420484,0.00265187236440067,TRUE
"gene_3424",0.993794241260989,0.00264303186188683,TRUE
